,News Org,Text,Date,Compound,Positive,Neutral,Negative,Tweets Ago
379,Fox News,".@POTUS: ""What the mayor of Oakland did the other day was a disgrace."" https://t.co/d40THxgiYl",Thu Mar 08 17:00:15 +0000 2018,0.0,0.0,1.0,0.0,80
380,Fox News,".@POTUS: ""You want the money, you can't have sanctuary cities."" https://t.co/laEJX04LNc",Thu Mar 08 16:59:56 +0000 2018,0.0772,0.115,0.885,0.0,81
381,Fox News,"RT @FoxBusiness: .@POTUS: ""Bump stocks"" are going to be gone. https://t.co/4sW7sepiYO",Thu Mar 08 16:59:33 +0000 2018,0.0,0.0,1.0,0.0,82
382,Fox News,".@POTUS: ""We're working to harden our schools and to make them less vulnerable to attack."" https://t.co/hP8NEsqmYf",Thu Mar 08 16:58:28 +0000 2018,-0.1548,0.0,0.903,0.097,83
383,Fox News,".@POTUS: ""The unemployment rate for women in our workforce is at an 18-year low."" #InternationalWomensDay https://t.co/nMQQi2MQ05",Thu Mar 08 16:57:03 +0000 2018,-0.4404,0.0,0.838,0.162,84
384,Fox News,".@POTUS: ""Today is #InternationalWomensDay and we're proud in all of the measures we've taken economically to empow… https://t.co/JOW2fXCQmH",Thu Mar 08 16:56:28 +0000 2018,0.4767,0.154,0.846,0.0,85
385,Fox News,".@POTUS: ""We're going to protect the American worker."" https://t.co/D0sJdWnsW4",Thu Mar 08 16:55:52 +0000 2018,0.3818,0.245,0.755,0.0,86
386,Fox News,".@POTUS: ""We've created almost 3 million new jobs since the election."" https://t.co/A3LhA89pXm",Thu Mar 08 16:55:01 +0000 2018,0.25,0.167,0.833,0.0,87
387,Fox News,"Chicago bus crash caught in crazy surveillance video, 6 injured https://t.co/ARxzY5LMul",Thu Mar 08 16:55:00 +0000 2018,-0.7783,0.0,0.473,0.527,88
388,Fox News,".@POTUS: ""Our very massive tax cuts are continuing to show tremendous results. 90% of American workers are already… https://t.co/A4vho31zx8",Thu Mar 08 16:54:36 +0000 2018,-0.3535,0.0,0.88,0.12,89
389,Fox News,New York Times issues embarrassing correction after botching story attacking Trump’s tax plan https://t.co/1EqiEwoPsR,Thu Mar 08 16:49:22 +0000 2018,-0.6808,0.0,0.682,0.318,90
390,Fox News,.@Oprah's ultra-PC #WrinkleinTime stung with bad reviews as ‘cringeworthy’ $100 million dollar @Disney movie could… https://t.co/gad9Z1bbgI,Thu Mar 08 16:39:59 +0000 2018,-0.5423,0.0,0.811,0.189,91
391,Fox News,"Israeli Prime Minister @Netanyahu attends the opening of a special exhibit at the @UN celebrating 3,000 years of Je… https://t.co/0knlzJjJHX",Thu Mar 08 16:34:28 +0000 2018,0.7506,0.274,0.726,0.0,92
392,Fox News,"53-year-old man allegedly stabs deputy, hurts another in California https://t.co/YJlcB4Z4w3 #FoxNewsUS",Thu Mar 08 16:33:33 +0000 2018,-0.7184,0.0,0.6,0.4,93
393,Fox News,Army sets sights on new sniper rifle https://t.co/8FOgpH1cAw,Thu Mar 08 16:28:51 +0000 2018,0.0,0.0,1.0,0.0,94
394,Fox News,"Earlier today, @FLOTUS tweeted her celebration of #InternationalWomensDay. https://t.co/Y6vcQ2BinE https://t.co/TZUJXaFz79",Thu Mar 08 16:20:25 +0000 2018,0.0,0.0,1.0,0.0,95
395,Fox News,"U.S., South Korean intelligence probe reports of Kim Jong Un health woes - via @HollieSMcKay https://t.co/SX4N99MNIF",Thu Mar 08 16:13:57 +0000 2018,0.0516,0.163,0.684,0.153,96
396,Fox News,.@NancyPelosi holds a news conference https://t.co/lcckGfWyQR,Thu Mar 08 16:02:33 +0000 2018,0.0,0.0,1.0,0.0,97
397,Fox News,"RT @FoxBusiness: .@Varneyco: ""This president unleashed American capitalism. That's what was so worrying to the left... Capitalism is delive…",Thu Mar 08 15:56:33 +0000 2018,-0.4795,0.0,0.852,0.148,98
398,Fox News,"RT @FoxBusiness: .@JerryBrownGov on DOJ lawsuit against California: ""This lawsuit is going to last a lot longer than the Trump administrati…",Thu Mar 08 15:56:29 +0000 2018,-0.4215,0.0,0.826,0.174,99
399,Fox News,"RT @FoxBusiness: Random, terrifying laughter from Amazon's Alexa creeps out its users https://t.co/SfFNXR9duf https://t.co/cMaAqhp5WT",Thu Mar 08 15:56:26 +0000 2018,-0.128,0.169,0.635,0.196,100
400,The New York Times,"“I am a pawn caught between the federal and state governments, like a child between 2 fighting parents. Each is thr… https://t.co/iJYsW8BVXs",Thu Mar 08 22:05:05 +0000 2018,0.0,0.114,0.773,0.114,1
401,The New York Times,"“It’s more than just racist,” one activist said. “It celebrates human subjugation.” https://t.co/eHZNoiKExV",Thu Mar 08 21:55:07 +0000 2018,0.5719,0.236,0.764,0.0,2
402,The New York Times,Unsubscribing from IRL junk mail is almost as easy as unsubscribing from email spam https://t.co/x9AHYuxw63,Thu Mar 08 21:45:08 +0000 2018,0.0314,0.145,0.717,0.138,3
403,The New York Times,One NYT reader's reaction to a group of U.S. allies signing a broad trade deal that was originally conceived by the… https://t.co/vuaOELJ0Nw,Thu Mar 08 21:35:08 +0000 2018,0.0,0.0,1.0,0.0,4
404,The New York Times,"RT @DanBilefsky: Here is how my Quebec road trip is shaping up as Canadians share tips, infused with a love of la Belle province -  https:/…",Thu Mar 08 21:30:26 +0000 2018,0.7506,0.225,0.775,0.0,5
405,The New York Times,"With no collective bargaining rights, no contract and no legal right to strike, West Virginia teachers managed to m… https://t.co/ZGt0V3TPy9",Thu Mar 08 21:25:07 +0000 2018,-0.6808,0.061,0.61,0.329,6
406,The New York Times,"RT @rickgladstone: Some women, impatient over the fight for equality and glacial pace of change, found large and small ways to protest — wi…",Thu Mar 08 21:15:13 +0000 2018,-0.7003,0.0,0.746,0.254,7
407,The New York Times,Deceptively simple to make and the payoff is just sublime https://t.co/q3LkEi3CGq,Thu Mar 08 21:05:03 +0000 2018,0.0,0.0,1.0,0.0,8
408,The New York Times,"Breaking News: President Trump signed orders authorizing tariffs on steel and aluminum, sparing Canada and Mexico a… https://t.co/caCAWB3EJc",Thu Mar 08 21:02:29 +0000 2018,0.0,0.0,1.0,0.0,9
409,The New York Times,"RT @EricNagourney: BREAKING. Charlotte Brontë, woman who gave the world ‘Jane Eyre,’ has died. In, um, 1855. The NYT's @susandominus and it…",Thu Mar 08 20:55:04 +0000 2018,-0.5574,0.0,0.854,0.146,10
410,The New York Times,"In Opinion

Op-Ed contributors John McCain and Angelina Jolie write, ""Around the world, there is profound concern t… https://t.co/INrpy9G6vp",Thu Mar 08 20:45:14 +0000 2018,0.0,0.0,1.0,0.0,11
411,The New York Times,RT @amyfiscus: Here are the Facebook messages that a low-level Trump campaign aide in Florida unwittingly sent to Russian trolls https://t.…,Thu Mar 08 20:44:41 +0000 2018,0.0,0.0,1.0,0.0,12
412,The New York Times,"A revamped TPP has been signed by Canada, Japan and 9 other nations. The U.S. had backed out of the sweeping trade… https://t.co/dlo4ZiiHTA",Thu Mar 08 20:35:09 +0000 2018,0.0258,0.052,0.948,0.0,13
413,The New York Times,From everyone cares and everything matters to no one cares and nothing matters. Here are 25 songs that tell us wher… https://t.co/WrWO20bfRl,Thu Mar 08 20:25:09 +0000 2018,0.6124,0.299,0.62,0.08,14
414,The New York Times,"RT @peterbakernyt: As aides head for the doors in record numbers, Trump increasingly relies on his own judgment, in effect operating a pres…",Thu Mar 08 20:15:14 +0000 2018,0.0,0.0,1.0,0.0,15
415,The New York Times,"“It’s sort of disheartening at first to realize how much we humans are responsible,"" one MIT researcher said of fal… https://t.co/Is8MHKlM3C",Thu Mar 08 20:05:07 +0000 2018,-0.4754,0.0,0.866,0.134,16
416,The New York Times,"In this commercial, see how The New York Times shines a light on women’s rights around the world… https://t.co/IYXFimC3RY",Thu Mar 08 20:02:56 +0000 2018,0.0,0.0,1.0,0.0,17
417,The New York Times,"The sickle cell mutation arose 7,300 years ago in just one person in West Africa, scientists say. Its purpose: a sh… https://t.co/uvwLqD4yiI",Thu Mar 08 19:55:06 +0000 2018,0.0,0.0,1.0,0.0,18
418,The New York Times,"Despite ominous rumblings, a trade war is not inevitable. Here's why. https://t.co/VTWS84K9GR",Thu Mar 08 19:45:06 +0000 2018,-0.743,0.0,0.588,0.412,19
419,The New York Times,RT @TomJolly: A unique @nytimes special section coming Sunday devoted to  remarkable women who were overlooked in our obituaries - until no…,Thu Mar 08 19:35:03 +0000 2018,0.836,0.345,0.613,0.042,20
420,The New York Times,"Michael B. Jordan says his company will adopt inclusion riders, the diversity effort championed by Frances McDorman… https://t.co/TWUvNJcIqX",Thu Mar 08 19:25:06 +0000 2018,0.4404,0.196,0.804,0.0,21
421,The New York Times,RT @nytvideo: Today is International Women's Day. These are our best videos about women around the world: https://t.co/qcOdXNPcrh,Thu Mar 08 19:15:11 +0000 2018,0.6369,0.198,0.802,0.0,22
422,The New York Times,"Here’s how @bxchen rated the Galaxy S9’s new features, using a series of AR Emoji https://t.co/UtoqDZpYSt https://t.co/Td3HZnYFsh",Thu Mar 08 19:05:51 +0000 2018,0.0,0.0,1.0,0.0,23
423,The New York Times,"Peter Thiel, Silicon Valley’s iconoclast, argues that the anger being turned on Facebook is less about Russia and m… https://t.co/M001mevhc5",Thu Mar 08 18:55:07 +0000 2018,-0.743,0.0,0.741,0.259,24
424,The New York Times,RT @MaggieAstor: The Florida legislature passed its first gun control bill in years. Here's what's in it. https://t.co/NA0srjqxYA,Thu Mar 08 18:45:07 +0000 2018,-0.34,0.0,0.876,0.124,25
425,The New York Times,"Adam Rippon: ""I kind of have a feeling that I’ve used the Olympics to get myself to meet the world"" https://t.co/jycpwaju5R",Thu Mar 08 18:35:08 +0000 2018,0.128,0.073,0.927,0.0,26
426,The New York Times,Cigna struck a big deal for Express Scripts. Here's what it reveals about health care. https://t.co/fm175MQ0TQ,Thu Mar 08 18:25:03 +0000 2018,0.296,0.176,0.714,0.11,27
427,The New York Times,"RT @nytopinion: The next Standing Rock may be in Oregon, where the Klamath Tribes have joined with other Native American tribes to oppose a…",Thu Mar 08 18:15:07 +0000 2018,0.0,0.0,1.0,0.0,28
428,The New York Times,"President Trump said he might spare close allies such as Canada, Mexico and Australia from the stiff new tariffs he… https://t.co/J4W0zK6fau",Thu Mar 08 18:05:03 +0000 2018,0.0,0.0,1.0,0.0,29
429,The New York Times,RT @ckoettl: 1/8 Here’s how we used satellite images &amp; geographic data to find burned villages in the Democratic Republic of Congo. We comb…,Thu Mar 08 17:54:03 +0000 2018,0.0,0.0,1.0,0.0,30
430,The New York Times,President Trump said violent video games and movies may play a role in school shootings — a claim that has been rej… https://t.co/Oic9z5FW93,Thu Mar 08 17:45:08 +0000 2018,-0.3612,0.099,0.741,0.16,31
431,The New York Times,Clocks spring forward this weekend. Florida never wants them to fall back. https://t.co/tWqLL2Qooe,Thu Mar 08 17:35:07 +0000 2018,0.0,0.0,1.0,0.0,32
432,The New York Times,"Henrietta Lacks 1920-1951

Cancer cells were taken from her body without permission. They led to a medical revoluti… https://t.co/ahGsObOCRA",Thu Mar 08 17:27:00 +0000 2018,-0.6597,0.0,0.794,0.206,33
433,The New York Times,"Qiu Jin 1875-1907

With her passion for wine and bomb making, Qiu Jin was unlike most women born in late 19th-centu… https://t.co/BkarOc1r1g",Thu Mar 08 17:23:00 +0000 2018,-0.0516,0.115,0.763,0.122,34
434,The New York Times,"Sylvia Plath 1932-1963

“Out of the ash
I rise with my red hair
And I eat men like air.” https://t.co/2BZvaJLlKW",Thu Mar 08 17:19:00 +0000 2018,0.3612,0.128,0.872,0.0,35
435,The New York Times,"We are committed to doing better. We’ll be adding to this collection each week, as Overlooked becomes a regular fea… https://t.co/iRt1DJFcm4",Thu Mar 08 17:15:01 +0000 2018,0.5994,0.216,0.736,0.048,36
436,The New York Times,"Historically, distant conflicts have been difficult to analyze. But new technologies allow us to investigate them i… https://t.co/KQLgXtpJmj",Thu Mar 08 17:12:35 +0000 2018,-0.4939,0.086,0.682,0.232,37
437,The New York Times,"We used NASA data, satellite imagery and video forensics to investigate a recent flare-up of violence in the Democr… https://t.co/kb4GS4GERK",Thu Mar 08 17:05:08 +0000 2018,-0.6249,0.0,0.814,0.186,38
438,The New York Times,"If you’re worried about the stock market, find someone to give you a hug. Let us explain. https://t.co/4fY0CMPQbY",Thu Mar 08 16:55:10 +0000 2018,0.2263,0.153,0.739,0.108,39
439,The New York Times,RT @SarahMaslinNir: Yeah the subways are bad. Have you tried riding the bus?  My story on what’s gone wrong as the city buses lose record r…,Thu Mar 08 16:45:17 +0000 2018,-0.7964,0.066,0.657,0.278,40
440,The New York Times,"""In my career, and I’ve been doing this since I was 14, I’ve never seen anything like this. So many more young peop… https://t.co/jJf19q2wln",Thu Mar 08 16:30:17 +0000 2018,-0.2755,0.0,0.912,0.088,41
441,The New York Times,"RT @nytopinion: Trump's hires include people who confess to crimes, who are secretly operating as foreign agents, who allegedly beat their…",Thu Mar 08 16:15:16 +0000 2018,0.0,0.0,1.0,0.0,42
442,The New York Times,An ex-Russian spy and his daughter are in critical but stable condition after being poisoned by a nerve agent in En… https://t.co/gUX0Uxm4YT,Thu Mar 08 16:08:07 +0000 2018,-0.4854,0.105,0.673,0.222,43
443,The New York Times,How to spend 36 hours in Auckland https://t.co/iMTInGZYN8,Thu Mar 08 16:00:22 +0000 2018,0.0,0.0,1.0,0.0,44
444,The New York Times,RT @nytpolitics: Robert Mueller has learned of two conversations in recent months in which President Trump asked key witnesses about matter…,Thu Mar 08 15:46:03 +0000 2018,0.0,0.0,1.0,0.0,45
445,The New York Times,"""I collected active-fire data from NASA — thermal anomalies, or hot spots, that are recorded daily. It showed dozen… https://t.co/86kdZT9vJt",Thu Mar 08 15:30:04 +0000 2018,0.0,0.0,1.0,0.0,46
446,The New York Times,The Republican-controlled House plans to vote next week on legislation to beef up security at the nation's schools https://t.co/KspRcraIP6,Thu Mar 08 15:16:03 +0000 2018,0.34,0.118,0.882,0.0,47
447,The New York Times,"@NatalieOrnell This is just a start. We’ll be adding to this collection each week, as Overlooked becomes a regular… https://t.co/wIgq14YgOD",Thu Mar 08 15:04:52 +0000 2018,-0.0258,0.0,0.939,0.061,48
448,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/LplSWO0gCH https://t.co/eGXYbEWLYF,Thu Mar 08 15:00:37 +0000 2018,0.0,0.0,1.0,0.0,49
449,The New York Times,RT @nytgraphics: Airports and cities around the Bay Area could be submerged in 80 years https://t.co/4WHKg5C4a2,Thu Mar 08 14:43:05 +0000 2018,0.0,0.0,1.0,0.0,50
450,The New York Times,"Florida gun bill: What's in it, and what isn't https://t.co/WP3uMOood0",Thu Mar 08 14:29:03 +0000 2018,-0.34,0.0,0.789,0.211,51
451,The New York Times,The video shows a black man being Tasered and beaten during a confrontation with 2 white police officers who accuse… https://t.co/cj4LG0F1U1,Thu Mar 08 14:21:12 +0000 2018,-0.6249,0.0,0.758,0.242,52
452,The New York Times,"Feminist groups in Spain asked women to spend no money and to ignore chores for the day to go on a ""domestic"" strike https://t.co/Xq1ooSX9sg",Thu Mar 08 14:11:04 +0000 2018,-0.6369,0.0,0.763,0.237,53
453,The New York Times,China pledged to hit back at the United States if it sets off a trade war https://t.co/3UuDGD2gjF,Thu Mar 08 14:00:29 +0000 2018,-0.2732,0.135,0.676,0.188,54
454,The New York Times,"New York City’s failing subways get a lot of attention. But its buses, which serve a more vulnerable population, ar… https://t.co/RhKDwRqBHN",Thu Mar 08 13:44:04 +0000 2018,-0.6697,0.0,0.756,0.244,55
455,The New York Times,Stormy Daniels was the topic du jour of late night comedy on Wednesday. A roundup: https://t.co/mg7cidxv1k,Thu Mar 08 13:31:04 +0000 2018,0.3612,0.152,0.848,0.0,56
456,The New York Times,President Trump dined at the ornate home of a prominent Washington lawyer with wealthy donors who are expected to p… https://t.co/Hs5DJf5S71,Thu Mar 08 13:20:02 +0000 2018,0.5859,0.211,0.789,0.0,57
457,The New York Times,"Ida B. Wells 1862-1931

“Somebody must show that the Afro-American race is more sinned against than sinning, and it… https://t.co/iu4vU15aBD",Thu Mar 08 13:08:00 +0000 2018,0.25,0.095,0.905,0.0,58
458,The New York Times,"Madhubala 1933-1969

Madhubala was barely 16 when she became a Bollywood superstar. And she was uninhibited for an… https://t.co/rjxSx8Tg5o",Thu Mar 08 13:04:00 +0000 2018,0.0,0.0,1.0,0.0,59
459,The New York Times,"Since 1851, obituaries in The New York Times have been dominated by white men. Now, we're adding the stories of 15… https://t.co/DUv6REyUMJ",Thu Mar 08 13:00:06 +0000 2018,0.0,0.0,1.0,0.0,60
460,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/PfZAmKU0Kz https://t.co/CBURYaUUF6,Thu Mar 08 12:49:07 +0000 2018,0.0,0.0,1.0,0.0,61
461,The New York Times,"In Opinion

Op-Ed contributor Sylvie Kauffmann writes, ""Senior European officials admit that however good their coo… https://t.co/6mZLKkVzmj",Thu Mar 08 12:41:05 +0000 2018,0.5719,0.239,0.761,0.0,62
462,The New York Times,"In two months, the United States plans to open a new embassy to fulfill Trump's recognition of Jerusalem as Israel'… https://t.co/UJkEf0Xo3b",Thu Mar 08 12:30:16 +0000 2018,0.6908,0.241,0.759,0.0,63
463,The New York Times,"The United States has moved to allow hunters to import big-game trophies, including elephant tusks and lion hides,… https://t.co/LmyVoENHLl",Thu Mar 08 12:19:04 +0000 2018,0.5719,0.217,0.783,0.0,64
464,The New York Times,"President Trump is set to formalize tariffs on steel and aluminum imports, over the objections of more than 100 Rep… https://t.co/OiqBm3vxbD",Thu Mar 08 12:11:04 +0000 2018,0.0,0.0,1.0,0.0,65
465,The New York Times,The video shows a black man being Tasered and beaten during a confrontation with 2 white police officers who accuse… https://t.co/BBaYD3JbnV,Thu Mar 08 11:59:06 +0000 2018,-0.6249,0.0,0.758,0.242,66
466,The New York Times,@ChuBailiang Even those who thought that they had taken the full measure of Xi Jinping's ambition are surprised by… https://t.co/Mlz3e1e8wp,Thu Mar 08 11:50:00 +0000 2018,0.2263,0.091,0.909,0.0,67
467,The New York Times,"A group of 11 nations — including major U.S. allies like Japan, Canada and Australia — is set to sign a broad trade… https://t.co/kbxPa3e9X6",Thu Mar 08 11:45:04 +0000 2018,0.3612,0.116,0.884,0.0,68
468,The New York Times,Morning Briefing: Here's what you need to know to start your day https://t.co/uA0TR0tqy9 https://t.co/07nGM9rwNh,Thu Mar 08 11:30:27 +0000 2018,0.0,0.0,1.0,0.0,69
469,The New York Times,Even those who thought that they had taken the full measure of Xi Jinpin's ambition are surprised by how fast he ha… https://t.co/R2YpFopJoY,Thu Mar 08 11:15:06 +0000 2018,0.2263,0.079,0.921,0.0,70
470,The New York Times,These extraordinary women — and so many others — did not have obituaries in The New York Times. Until now. https://t.co/wXBoqxi2TZ,Thu Mar 08 11:00:04 +0000 2018,0.0,0.0,1.0,0.0,71
471,The New York Times,"Peter Madsen, who is said to have killed and dismembered journalist Kim Wall, goes on trial in Denmark https://t.co/Fp3E6IYchG",Thu Mar 08 10:47:06 +0000 2018,-0.6705,0.0,0.8,0.2,72
472,The New York Times,"RT @RorySmith: What struck me most about Juventus last night was that, in those last 15 minutes, Chiellini and Barzagli were definitely hav…",Thu Mar 08 10:30:10 +0000 2018,0.1779,0.105,0.817,0.078,73
473,The New York Times,"""The E.U. is concerned that behind it all, there are people in the U.S. administration that don't care that there m… https://t.co/dPxO0566Sx",Thu Mar 08 10:16:04 +0000 2018,-0.3875,0.0,0.889,0.111,74
474,The New York Times,How to cut down on unwanted junk mail https://t.co/K4kUYQGmvK,Thu Mar 08 09:59:08 +0000 2018,-0.4588,0.0,0.636,0.364,75
475,The New York Times,"Trump asked his former chief of staff, Reince Priebus, how his interview had gone with the special counsel’s invest… https://t.co/Exmmktzf6F",Thu Mar 08 09:45:11 +0000 2018,0.4019,0.124,0.876,0.0,76
476,The New York Times,"""This is being treated as a major incident involving attempted murder by administration of a nerve agent,"" said Bri… https://t.co/8nQVbAgnMb",Thu Mar 08 09:30:09 +0000 2018,-0.6908,0.0,0.783,0.217,77
477,The New York Times,"The cells that eat, regurgitate and then re-eat your tattoos https://t.co/PUQV5Nd1IV",Thu Mar 08 09:14:08 +0000 2018,0.0,0.0,1.0,0.0,78
478,The New York Times,"President Trump asked key witnesses in the Russia inquiry about matters they discussed with the special counsel, ig… https://t.co/3Q0HLS2ni3",Thu Mar 08 09:02:02 +0000 2018,0.4215,0.183,0.817,0.0,79
479,The New York Times,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/pFdiUHTYKC,Thu Mar 08 08:47:01 +0000 2018,0.6486,0.249,0.751,0.0,80
480,The New York Times,"The U.S. will allow hunters to import big-game trophies, including elephant tusks and lion hides, acquired in certa… https://t.co/4NaALCmuNw",Thu Mar 08 08:32:07 +0000 2018,0.0516,0.092,0.825,0.083,81
481,The New York Times,RT @nytimesworld: “Will she also call on the crown prince to halt the shocking abuse of human rights in Saudi Arabia?” -- Jeremy Corbyn on…,Thu Mar 08 08:17:06 +0000 2018,-0.7845,0.0,0.769,0.231,82
482,The New York Times,Millions of women and children work as sex slaves in India. Meet the woman who has put her life at risk to rescue 2… https://t.co/FIEVspBiww,Thu Mar 08 08:02:07 +0000 2018,0.296,0.116,0.81,0.074,83
483,The New York Times,"Listen, There’s a Smorgasbord of Great Carpets Out There https://t.co/Y9N95RI94Q",Thu Mar 08 07:58:15 +0000 2018,0.6249,0.339,0.661,0.0,84
484,The New York Times,"RT @nytopinion: Trump could hammer out a bipartisan deal for universal background checks, writes @NickKristof, but he's too afraid of the N…",Thu Mar 08 07:32:05 +0000 2018,0.0,0.0,1.0,0.0,85
485,The New York Times,"Serve it straight out of the oven, when it's at its puffiest https://t.co/XWvCigl1HA",Thu Mar 08 07:01:35 +0000 2018,0.2263,0.137,0.863,0.0,86
486,The New York Times,Contributing Op-Ed Writer: Why Europe Is Giving Up on Trump’s America https://t.co/2umlXtmadJ,Thu Mar 08 06:45:12 +0000 2018,0.34,0.179,0.821,0.0,87
487,The New York Times,RT @nytimesworld: “We had hoped that you — as someone we and many others have celebrated for your commitment to human dignity and universal…,Thu Mar 08 06:43:05 +0000 2018,0.891,0.379,0.621,0.0,88
488,The New York Times,"“I get a lot of ‘I feel sorry for your baby.’ Or, ‘Don’t you need to be at home with your baby?’ Or, ‘A mother not… https://t.co/ra1r4o25Ac",Thu Mar 08 06:25:08 +0000 2018,-0.0772,0.0,0.951,0.049,89
489,The New York Times,"RT @katierogers: No regrets on the TV marathon, but: “I thought it was a teachable moment, that Americans can understand what this process…",Thu Mar 08 06:02:03 +0000 2018,-0.3291,0.0,0.857,0.143,90
490,The New York Times,It is believed to be the oldest known message in a bottle ever recovered https://t.co/V3Oj3LFgAq,Thu Mar 08 05:41:03 +0000 2018,0.0,0.0,1.0,0.0,91
491,The New York Times,More than 100 Republican lawmakers implored President Trump to drop plans for stiff and sweeping steel and aluminum… https://t.co/mPdlD6h218,Thu Mar 08 05:21:02 +0000 2018,-0.2732,0.0,0.896,0.104,92
492,The New York Times,Italy’s Populist Surge May Delay End to Eurozone Stimulus https://t.co/XqALTkPuDu,Thu Mar 08 05:05:02 +0000 2018,-0.3182,0.0,0.796,0.204,93
493,The New York Times,President Trump's lawyer secretly obtained a restraining order last week to keep the porn star Stormy Daniels quiet… https://t.co/5Hz6RJu0NB,Thu Mar 08 05:02:02 +0000 2018,0.0,0.0,1.0,0.0,94
494,The New York Times,"RT @nytopinion: Mass incarceration is inextricably linked to mass undereducation in America. Yale, Princeton, Cornell, Georgetown, Wesleyan…",Thu Mar 08 04:47:04 +0000 2018,0.0,0.0,1.0,0.0,95
495,The New York Times,The ground around San Francisco Bay is sinking to meet the rising sea https://t.co/3xqicxssMY,Thu Mar 08 04:32:02 +0000 2018,0.0,0.0,1.0,0.0,96
496,The New York Times,"RT @NickKristof: ""President Trump, Here’s a teenage hero who stood up to a gunman. Now it's your turn."" My column https://t.co/AMnkU6EijU h…",Thu Mar 08 04:17:05 +0000 2018,0.5574,0.159,0.841,0.0,97
497,The New York Times,"Jared Kushner met with Mexico’s president, underscoring a shift in U.S. diplomacy https://t.co/mU0Pzs1LTZ",Thu Mar 08 04:02:03 +0000 2018,0.0,0.0,1.0,0.0,98
498,The New York Times,"A ""modest experiment"" from Coca-Cola: a spiked, sparkly beverage for the Japanese market https://t.co/1MYCCJFdHs",Thu Mar 08 03:47:02 +0000 2018,0.0,0.0,1.0,0.0,99
499,The New York Times,The excavation of Rome’s newest subway line has been the gift that keeps on giving for archaeologists https://t.co/MnTxYvtozC,Thu Mar 08 03:32:03 +0000 2018,0.6486,0.249,0.751,0.0,100
